"date","country","cases","deaths"
2022-04-26,"France",0,0
2022-04-26,"Germany",0,0
2022-04-26,"India",2483,1399
2022-04-26,"Indonesia",576,30
2022-04-26,"Iran",1077,21
2022-04-26,"Italy",25282,93
2022-04-26,"Mexico",329,4
2022-04-26,"Peru",781,6
2022-04-26,"Poland",1356,29
2022-04-26,"Russia",7107,176
2022-04-26,"South Africa",1954,30
2022-04-26,"Spain",0,0
2022-04-26,"Turkey",2604,15
2022-04-26,"Ukraine",0,0
2022-04-26,"United Kingdom",14715,131
2022-04-26,"United States",21103,61
2022-04-27,"Argentina",0,0
2022-04-27,"Brazil",6456,76
2022-04-27,"Colombia",208,2
2022-04-27,"France",0,0
2022-04-27,"Germany",0,0
2022-04-27,"India",2927,32
2022-04-27,"Indonesia",617,36
2022-04-27,"Iran",1307,28
2022-04-27,"Italy",29984,146
2022-04-27,"Mexico",863,3
2022-04-27,"Peru",801,19
2022-04-27,"Poland",1041,21
2022-04-27,"Russia",7705,163
2022-04-27,"South Africa",5062,15
2022-04-27,"Spain",0,0
2022-04-27,"Turkey",2511,15
2022-04-27,"Ukraine",0,0
2022-04-27,"United Kingdom",17108,129
2022-04-27,"United States",49858,217
2022-04-28,"Argentina",0,0
2022-04-28,"Brazil",22142,144
2022-04-28,"Colombia",202,3
2022-04-28,"France",0,0
2022-04-28,"Germany",0,0
2022-04-28,"India",3303,39
2022-04-28,"Indonesia",412,18
2022-04-28,"Iran",1009,17
2022-04-28,"Italy",88431,186
2022-04-28,"Mexico",688,9
2022-04-28,"Peru",623,8
2022-04-28,"Poland",958,24
2022-04-28,"Russia",7681,166
2022-04-28,"South Africa",6371,3
2022-04-28,"Spain",0,0
2022-04-28,"Turkey",2479,16
2022-04-28,"Ukraine",0,0
2022-04-28,"United Kingdom",14560,125
2022-04-28,"United States",64414,384
2022-04-29,"Argentina",0,0
2022-04-29,"Brazil",20943,245
2022-04-29,"Colombia",206,2
2022-04-29,"France",0,0
2022-04-29,"Germany",0,0
2022-04-29,"India",3377,60
2022-04-29,"Indonesia",395,23
2022-04-29,"Iran",969,17
2022-04-29,"Italy",70034,131
2022-04-29,"Mexico",672,6
2022-04-29,"Peru",851,9
2022-04-29,"Poland",857,20
2022-04-29,"Russia",7710,161
2022-04-29,"South Africa",0,0
2022-04-29,"Spain",0,0
2022-04-29,"Turkey",2256,15
2022-04-29,"Ukraine",0,0
2022-04-29,"United Kingdom",13055,135
2022-04-29,"United States",77145,729
2022-04-30,"Argentina",0,0
2022-04-30,"Brazil",19916,114
2022-04-30,"Colombia",208,4
2022-04-30,"France",0,0
2022-04-30,"Germany",0,0
2022-04-30,"India",3688,50
2022-04-30,"Indonesia",329,17
2022-04-30,"Iran",719,14
2022-04-30,"Italy",59395,133
2022-04-30,"Mexico",623,3
2022-04-30,"Peru",778,20
2022-04-30,"Poland",842,17
2022-04-30,"Russia",7363,157
2022-04-30,"South Africa",9100,9
2022-04-30,"Spain",0,0
2022-04-30,"Turkey",1924,9
2022-04-30,"Ukraine",0,0
2022-04-30,"United Kingdom",11608,130
2022-04-30,"United States",61915,288
2022-05-01,"Argentina",11443,111
2022-05-01,"Brazil",14122,185
2022-05-01,"Colombia",236,4
2022-05-01,"France",376510,867
2022-05-01,"Germany",596917,678
2022-05-01,"India",3324,40
2022-05-01,"Indonesia",244,16
2022-05-01,"Iran",532,11
2022-05-01,"Italy",54017,130
2022-05-01,"Mexico",547,8
2022-05-01,"Peru",629,12
2022-05-01,"Poland",234,0
2022-05-01,"Russia",7047,147
2022-05-01,"South Africa",6527,3
2022-05-01,"Spain",119043,417
2022-05-01,"Turkey",1772,11
2022-05-01,"Ukraine",4221,83
2022-05-01,"United Kingdom",10012,108
2022-05-01,"United States",80656,491
2022-05-02,"Argentina",0,0
2022-05-02,"Brazil",15194,87
2022-05-02,"Colombia",264,4
2022-05-02,"France",0,0
2022-05-02,"Germany",0,0
2022-05-02,"India",3157,26
2022-05-02,"Indonesia",168,14
2022-05-02,"Iran",655,13
2022-05-02,"Italy",41591,105
2022-05-02,"Mexico",243,9
2022-05-02,"Peru",695,14
2022-05-02,"Poland",188,0
2022-05-02,"Russia",6207,136
2022-05-02,"South Africa",3838,0
2022-05-02,"Spain",0,0
2022-05-02,"Turkey",1480,12
2022-05-02,"Ukraine",0,0
2022-05-02,"United Kingdom",8354,107
2022-05-02,"United States",25939,90
2022-05-03,"Argentina",0,0
2022-05-03,"Brazil",6263,16
2022-05-03,"Colombia",0,0
2022-05-03,"France",0,0
2022-05-03,"Germany",0,0
2022-05-03,"India",2568,20
2022-05-03,"Indonesia",107,18
2022-05-03,"Iran",697,18
2022-05-03,"Italy",19068,124
2022-05-03,"Mexico",222,7
2022-05-03,"Peru",586,17
2022-05-03,"Poland",890,10
2022-05-03,"Russia",5466,125
2022-05-03,"South Africa",2650,7
2022-05-03,"Spain",0,0
2022-05-03,"Turkey",1344,8
2022-05-03,"Ukraine",0,0
2022-05-03,"United Kingdom",9034,113
2022-05-03,"United States",26774,133
2022-05-04,"Argentina",0,0
2022-05-04,"Brazil",6498,89
2022-05-04,"Colombia",0,0
2022-05-04,"France",0,0
2022-05-04,"Germany",0,0
2022-05-04,"India",3205,31
2022-05-04,"Indonesia",176,16
2022-05-04,"Iran",571,17
2022-05-04,"Italy",62409,153
2022-05-04,"Mexico",857,8
2022-05-04,"Peru",684,24
2022-05-04,"Poland",173,1
2022-05-04,"Russia",5093,129
2022-05-04,"South Africa",3785,7
2022-05-04,"Spain",0,0
2022-05-04,"Turkey",1193,10
2022-05-04,"Ukraine",0,0
2022-05-04,"United Kingdom",11907,109
2022-05-04,"United States",64100,180
2022-05-05,"Argentina",0,0
2022-05-05,"Brazil",21432,92
2022-05-05,"Colombia",0,0
2022-05-05,"France",0,0
2022-05-05,"Germany",0,0
2022-05-05,"India",3275,55
2022-05-05,"Indonesia",250,19
2022-05-05,"Iran",252,7
2022-05-05,"Italy",47643,152
2022-05-05,"Mexico",797,6
2022-05-05,"Peru",648,12
2022-05-05,"Poland",912,29
2022-05-05,"Russia",5011,139
2022-05-05,"South Africa",15927,94
2022-05-05,"Spain",0,0
2022-05-05,"Turkey",1132,7
2022-05-05,"Ukraine",0,0
2022-05-05,"United Kingdom",13318,107
2022-05-05,"United States",72566,648
2022-05-06,"Argentina",0,0
2022-05-06,"Brazil",20072,65
2022-05-06,"Colombia",0,0
2022-05-06,"France",0,0
2022-05-06,"Germany",0,0
2022-05-06,"India",3545,27
2022-05-06,"Indonesia",245,17
2022-05-06,"Iran",228,7
2022-05-06,"Italy",48715,138
2022-05-06,"Mexico",756,2
2022-05-06,"Peru",692,14
2022-05-06,"Poland",611,25
2022-05-06,"Russia",5541,136
2022-05-06,"South Africa",0,0
2022-05-06,"Spain",0,0
2022-05-06,"Turkey",1253,11
2022-05-06,"Ukraine",0,0
2022-05-06,"United Kingdom",11672,90
2022-05-06,"United States",100537,804
2022-05-07,"Argentina",0,0
2022-05-07,"Brazil",21682,137
2022-05-07,"Colombia",978,12
2022-05-07,"France",0,0
2022-05-07,"Germany",0,0
2022-05-07,"India",3805,22
2022-05-07,"Indonesia",218,14
2022-05-07,"Iran",375,12
2022-05-07,"Italy",44364,125
2022-05-07,"Mexico",677,4
2022-05-07,"Peru",1163,22
2022-05-07,"Poland",704,14
2022-05-07,"Russia",5500,132
2022-05-07,"South Africa",9253,34
2022-05-07,"Spain",0,0
2022-05-07,"Turkey",1743,7
2022-05-07,"Ukraine",0,0
2022-05-07,"United Kingdom",10221,87
2022-05-07,"United States",80010,300
2022-05-08,"Argentina",17646,76
2022-05-08,"Brazil",19725,195
2022-05-08,"Colombia",0,0
2022-05-08,"France",264928,749
2022-05-08,"Germany",471440,541
2022-05-08,"India",3451,40
2022-05-08,"Indonesia",227,10
2022-05-08,"Iran",270,8
2022-05-08,"Italy",40783,113
2022-05-08,"Mexico",772,6
2022-05-08,"Peru",0,0
2022-05-08,"Poland",199,0
2022-05-08,"Russia",5447,118
2022-05-08,"South Africa",8524,11
2022-05-08,"Spain",120608,494
2022-05-08,"Turkey",1661,11
2022-05-08,"Ukraine",3732,38
2022-05-08,"United Kingdom",8954,98
2022-05-08,"United States",95732,486
2022-05-09,"Argentina",0,0
2022-05-09,"Brazil",14622,35
2022-05-09,"Colombia",0,0
2022-05-09,"France",0,0
2022-05-09,"Germany",0,0
2022-05-09,"India",3207,29
2022-05-09,"Indonesia",254,15
2022-05-09,"Iran",488,12
2022-05-09,"Italy",31225,72
2022-05-09,"Mexico",294,7
2022-05-09,"Peru",300,20
2022-05-09,"Poland",184,0
2022-05-09,"Russia",5030,103
2022-05-09,"South Africa",5486,7
2022-05-09,"Spain",0,0
2022-05-09,"Turkey",1480,9
2022-05-09,"Ukraine",0,0
2022-05-09,"United Kingdom",7517,103
2022-05-09,"United States",27518,61
2022-05-10,"Argentina",0,0
2022-05-10,"Brazil",6006,13
2022-05-10,"Colombia",0,0
2022-05-10,"France",0,0
2022-05-10,"Germany",0,0
2022-05-10,"India",2288,10
2022-05-10,"Indonesia",456,20
2022-05-10,"Iran",570,12
2022-05-10,"Italy",17421,84
2022-05-10,"Mexico",283,6
2022-05-10,"Peru",456,13
2022-05-10,"Poland",727,12
2022-05-10,"Russia",4531,101
2022-05-10,"South Africa",3237,10
2022-05-10,"Spain",0,0
2022-05-10,"Turkey",1542,8
2022-05-10,"Ukraine",0,0
2022-05-10,"United Kingdom",9062,85
2022-05-10,"United States",31753,63
2022-05-11,"Argentina",0,0
2022-05-11,"Brazil",9709,53
2022-05-11,"Colombia",0,0
2022-05-11,"France",0,0
2022-05-11,"Germany",0,0
2022-05-11,"India",2897,54
2022-05-11,"Indonesia",400,8
2022-05-11,"Iran",460,3
2022-05-11,"Italy",56199,158
2022-05-11,"Mexico",1079,4
2022-05-11,"Peru",293,11
2022-05-11,"Poland",566,15
2022-05-11,"Russia",4102,98
2022-05-11,"South Africa",7523,26
2022-05-11,"Spain",0,0
2022-05-11,"Turkey",1858,7
2022-05-11,"Ukraine",0,0
2022-05-11,"United Kingdom",10702,83
2022-05-11,"United States",100982,189
2022-05-12,"Argentina",0,0
2022-05-12,"Brazil",20143,198
2022-05-12,"Colombia",0,0
2022-05-12,"France",0,0
2022-05-12,"Germany",0,0
2022-05-12,"India",2827,24
2022-05-12,"Indonesia",335,14
2022-05-12,"Iran",453,6
2022-05-12,"Italy",42683,115
2022-05-12,"Mexico",510,9
2022-05-12,"Peru",264,11
2022-05-12,"Poland",500,11
2022-05-12,"Russia",4065,111
2022-05-12,"South Africa",10017,50
2022-05-12,"Spain",0,0
2022-05-12,"Turkey",1670,9
2022-05-12,"Ukraine",0,0
2022-05-12,"United Kingdom",9748,101
2022-05-12,"United States",100249,393
2022-05-13,"Argentina",0,0
2022-05-13,"Brazil",23398,126
2022-05-13,"Colombia",0,0
2022-05-13,"France",0,0
2022-05-13,"Germany",0,0
2022-05-13,"India",2841,9
2022-05-13,"Indonesia",335,10
2022-05-13,"Iran",371,3
2022-05-13,"Italy",39483,130
2022-05-13,"Mexico",1144,5
2022-05-13,"Peru",462,11
2022-05-13,"Poland",469,11
2022-05-13,"Russia",4896,105
2022-05-13,"South Africa",8920,21
2022-05-13,"Spain",0,0
2022-05-13,"Turkey",1778,8
2022-05-13,"Ukraine",0,0
2022-05-13,"United Kingdom",8725,79
2022-05-13,"United States",127795,566
2022-05-14,"Argentina",0,0
2022-05-14,"Brazil",21344,125
2022-05-14,"Colombia",1671,12
2022-05-14,"France",0,0
2022-05-14,"Germany",0,0
2022-05-14,"India",2858,11
2022-05-14,"Indonesia",308,5
2022-05-14,"Iran",385,8
2022-05-14,"Italy",39029,115
2022-05-14,"Mexico",1064,1
2022-05-14,"Peru",360,21
2022-05-14,"Poland",434,21
2022-05-14,"Russia",5047,107
2022-05-14,"South Africa",8349,114
2022-05-14,"Spain",0,0
2022-05-14,"Turkey",1534,7
2022-05-14,"Ukraine",0,0
2022-05-14,"United Kingdom",7642,69
2022-05-14,"United States",98705,262
2022-05-15,"Argentina",33989,47
2022-05-15,"Brazil",25609,139
2022-05-15,"Colombia",0,0
2022-05-15,"France",216715,614
2022-05-15,"Germany",408745,418
2022-05-15,"India",2487,13
2022-05-15,"Indonesia",257,5
2022-05-15,"Iran",255,7
2022-05-15,"Italy",36334,91
2022-05-15,"Mexico",985,2
2022-05-15,"Peru",355,13
2022-05-15,"Poland",139,0
2022-05-15,"Russia",4956,99
2022-05-15,"South Africa",8015,9
2022-05-15,"Spain",123129,552
2022-05-15,"Turkey",1407,5
2022-05-15,"Ukraine",2841,48
2022-05-15,"United Kingdom",6942,72
2022-05-15,"United States",117953,432
2022-05-16,"Argentina",0,0
2022-05-16,"Brazil",17355,92
2022-05-16,"Colombia",0,0
2022-05-16,"France",0,0
2022-05-16,"Germany",0,0
2022-05-16,"India",2202,27
2022-05-16,"Indonesia",182,6
2022-05-16,"Iran",368,8
2022-05-16,"Italy",27726,62
2022-05-16,"Mexico",397,7
2022-05-16,"Peru",403,10
2022-05-16,"Poland",95,0
2022-05-16,"Russia",4543,89
2022-05-16,"South Africa",4344,2
2022-05-16,"Spain",0,0
2022-05-16,"Turkey",1154,10
2022-05-16,"Ukraine",0,0
2022-05-16,"United Kingdom",6120,66
2022-05-16,"United States",29099,79
2022-05-17,"Argentina",0,0
2022-05-17,"Brazil",6296,46
2022-05-17,"Colombia",0,0
2022-05-17,"France",0,0
2022-05-17,"Germany",0,0
2022-05-17,"India",1569,19
2022-05-17,"Indonesia",247,17
2022-05-17,"Iran",383,8
2022-05-17,"Italy",13776,102
2022-05-17,"Mexico",335,7
2022-05-17,"Peru",504,17
2022-05-17,"Poland",512,10
2022-05-17,"Russia",4122,110
2022-05-17,"South Africa",2952,16
2022-05-17,"Spain",0,0
2022-05-17,"Turkey",1254,4
2022-05-17,"Ukraine",0,0
2022-05-17,"United Kingdom",7973,73
2022-05-17,"United States",46227,66
2022-05-18,"Argentina",0,0
2022-05-18,"Brazil",13510,69
2022-05-18,"Colombia",0,0
2022-05-18,"France",0,0
2022-05-18,"Germany",0,0
2022-05-18,"India",1829,33
2022-05-18,"Indonesia",327,17
2022-05-18,"Iran",352,4
2022-05-18,"Italy",44901,148
2022-05-18,"Mexico",1412,6
2022-05-18,"Peru",409,4
2022-05-18,"Poland",388,13
2022-05-18,"Russia",4732,106
2022-05-18,"South Africa",5096,41
2022-05-18,"Spain",0,0
2022-05-18,"Turkey",1608,7
2022-05-18,"Ukraine",0,0
2022-05-18,"United Kingdom",9417,66
2022-05-18,"United States",123395,231
2022-05-19,"Argentina",0,0
2022-05-19,"Brazil",26386,229
2022-05-19,"Colombia",0,0
2022-05-19,"France",0,0
2022-05-19,"Germany",0,0
2022-05-19,"India",2364,10
2022-05-19,"Indonesia",318,12
2022-05-19,"Iran",288,8
2022-05-19,"Italy",30927,136
2022-05-19,"Mexico",1322,6
2022-05-19,"Peru",388,14
2022-05-19,"Poland",359,12
2022-05-19,"Russia",4927,97
2022-05-19,"South Africa",8179,55
2022-05-19,"Spain",0,0
2022-05-19,"Turkey",1443,3
2022-05-19,"Ukraine",0,0
2022-05-19,"United Kingdom",8286,72
2022-05-19,"United States",129614,368
2022-05-20,"Argentina",0,0
2022-05-20,"Brazil",13525,103
2022-05-20,"Colombia",0,0
2022-05-20,"France",0,0
2022-05-20,"Germany",0,0
2022-05-20,"India",2259,20
2022-05-20,"Indonesia",250,3
2022-05-20,"Iran",280,9
2022-05-20,"Italy",30722,108
2022-05-20,"Mexico",1420,2
2022-05-20,"Peru",518,11
2022-05-20,"Poland",315,13
2022-05-20,"Russia",5089,96
2022-05-20,"South Africa",7238,31
2022-05-20,"Spain",0,0
2022-05-20,"Turkey",1485,4
2022-05-20,"Ukraine",0,0
2022-05-20,"United Kingdom",7638,46
2022-05-20,"United States",146420,606
2022-05-21,"Argentina",0,0
2022-05-21,"Brazil",10415,114
2022-05-21,"Colombia",3795,12
2022-05-21,"France",0,0
2022-05-21,"Germany",0,0
2022-05-21,"India",2323,25
2022-05-21,"Indonesia",263,6
2022-05-21,"Iran",228,9
2022-05-21,"Italy",26818,89
2022-05-21,"Mexico",1448,5
2022-05-21,"Peru",444,8
2022-05-21,"Poland",336,13
2022-05-21,"Russia",5034,102
2022-05-21,"South Africa",6375,18
2022-05-21,"Spain",0,0
2022-05-21,"Turkey",1017,4
2022-05-21,"Ukraine",0,0
2022-05-21,"United Kingdom",6820,46
2022-05-21,"United States",109730,252
2022-05-22,"Argentina",43487,49
2022-05-22,"Brazil",10187,60
2022-05-22,"Colombia",0,0
2022-05-22,"France",162239,466
2022-05-22,"Germany",292505,330
2022-05-22,"India",2226,65
2022-05-22,"Indonesia",227,3
2022-05-22,"Iran",159,9
2022-05-22,"Italy",24246,91
2022-05-22,"Mexico",1416,7
2022-05-22,"Peru",694,9
2022-05-22,"Poland",95,0
2022-05-22,"Russia",4710,80
2022-05-22,"South Africa",5019,15
2022-05-22,"Spain",100265,532
2022-05-22,"Turkey",1264,3
2022-05-22,"Ukraine",2132,41
2022-05-22,"United Kingdom",5821,72
2022-05-22,"United States",150010,479
2022-05-23,"Argentina",0,0
2022-05-23,"Brazil",16194,35
2022-05-23,"Colombia",0,0
2022-05-23,"France",0,0
2022-05-23,"Germany",0,0
2022-05-23,"India",2022,46
2022-05-23,"Indonesia",174,12
2022-05-23,"Iran",312,3
2022-05-23,"Italy",18289,34
2022-05-23,"Mexico",593,4
2022-05-23,"Peru",415,12
2022-05-23,"Poland",65,0
2022-05-23,"Russia",4158,76
2022-05-23,"South Africa",3220,2
2022-05-23,"Spain",0,0
2022-05-23,"Turkey",905,5
2022-05-23,"Ukraine",0,0
2022-05-23,"United Kingdom",5019,49
2022-05-23,"United States",36406,97
2022-05-24,"Argentina",0,0
2022-05-24,"Brazil",12613,99
2022-05-24,"Colombia",0,0
2022-05-24,"France",0,0
2022-05-24,"Germany",0,0
2022-05-24,"India",1675,31
2022-05-24,"Indonesia",345,14
2022-05-24,"Iran",268,7
2022-05-24,"Italy",10021,80
2022-05-24,"Mexico",579,7
2022-05-24,"Peru",751,8
2022-05-24,"Poland",420,16
2022-05-24,"Russia",3785,90
2022-05-24,"South Africa",1662,19
2022-05-24,"Spain",0,0
2022-05-24,"Turkey",922,3
2022-05-24,"Ukraine",0,0
2022-05-24,"United Kingdom",5997,59
2022-05-24,"United States",44879,67
2022-05-25,"Argentina",0,0
2022-05-25,"Brazil",12775,39
2022-05-25,"Colombia",0,0
2022-05-25,"France",0,0
2022-05-25,"Germany",0,0
2022-05-25,"India",2124,17
2022-05-25,"Indonesia",315,5
2022-05-25,"Iran",268,7
2022-05-25,"Italy",31860,118
2022-05-25,"Mexico",2301,6
2022-05-25,"Peru",267,10
2022-05-25,"Poland",284,6
2022-05-25,"Russia",4580,93
2022-05-25,"South Africa",4227,50
2022-05-25,"Spain",0,0
2022-05-25,"Turkey",1304,6
2022-05-25,"Ukraine",0,0
2022-05-25,"United Kingdom",7313,63
2022-05-25,"United States",110873,388
2022-05-26,"Argentina",0,0
2022-05-26,"Brazil",32820,239
2022-05-26,"Colombia",0,0
2022-05-26,"France",0,0
2022-05-26,"Germany",0,0
2022-05-26,"India",2628,18
2022-05-26,"Indonesia",246,3
2022-05-26,"Iran",293,5
2022-05-26,"Italy",22999,114
2022-05-26,"Mexico",2114,4
2022-05-26,"Peru",331,6
2022-05-26,"Poland",249,9
2022-05-26,"Russia",4700,91
2022-05-26,"South Africa",5284,41
2022-05-26,"Spain",0,0
2022-05-26,"Turkey",1260,4
2022-05-26,"Ukraine",0,0
2022-05-26,"United Kingdom",6679,51
2022-05-26,"United States",133342,471
2022-05-27,"Argentina",0,0
2022-05-27,"Brazil",9787,132
2022-05-27,"Colombia",0,0
2022-05-27,"France",0,0
2022-05-27,"Germany",0,0
2022-05-27,"India",2710,14
2022-05-27,"Indonesia",224,9
2022-05-27,"Iran",217,3
2022-05-27,"Italy",22636,107
2022-05-27,"Mexico",2320,9
2022-05-27,"Peru",601,12
2022-05-27,"Poland",262,6
2022-05-27,"Russia",4619,84
2022-05-27,"South Africa",3800,49
2022-05-27,"Spain",0,0
2022-05-27,"Turkey",1310,5
2022-05-27,"Ukraine",0,0
2022-05-27,"United Kingdom",6293,34
2022-05-27,"United States",153916,699
2022-05-28,"Argentina",0,0
2022-05-28,"Brazil",33910,143
2022-05-28,"Colombia",4344,21
2022-05-28,"France",0,0
2022-05-28,"Germany",0,0
2022-05-28,"India",2685,33
2022-05-28,"Indonesia",279,8
2022-05-28,"Iran",185,6
2022-05-28,"Italy",20051,105
2022-05-28,"Mexico",2171,3
2022-05-28,"Peru",666,11
2022-05-28,"Poland",264,6
2022-05-28,"Russia",4556,86
2022-05-28,"South Africa",3274,36
2022-05-28,"Spain",0,0
2022-05-28,"Turkey",940,4
2022-05-28,"Ukraine",0,0
2022-05-28,"United Kingdom",5753,45
2022-05-28,"United States",113174,327
2022-05-29,"Argentina",51778,64
2022-05-29,"Brazil",40633,139
2022-05-29,"Colombia",0,0
2022-05-29,"France",113355,300
2022-05-29,"Germany",187159,213
2022-05-29,"India",2828,14
2022-05-29,"Indonesia",242,1
2022-05-29,"Iran",103,4
2022-05-29,"Italy",18622,66
2022-05-29,"Mexico",2159,5
2022-05-29,"Peru",457,10
2022-05-29,"Poland",83,0
2022-05-29,"Russia",4188,85
2022-05-29,"South Africa",4074,14
2022-05-29,"Spain",78838,454
2022-05-29,"Turkey",966,3
2022-05-29,"Ukraine",1896,31
2022-05-29,"United Kingdom",5409,45
2022-05-29,"United States",148130,580
2022-05-30,"Argentina",0,0
2022-05-30,"Brazil",24239,72
2022-05-30,"Colombia",0,0
2022-05-30,"France",0,0
2022-05-30,"Germany",0,0
2022-05-30,"India",2706,25
2022-05-30,"Indonesia",218,12
2022-05-30,"Iran",175,2
2022-05-30,"Italy",15136,27
2022-05-30,"Mexico",924,4
2022-05-30,"Peru",1170,7
2022-05-30,"Poland",83,0
2022-05-30,"Russia",3801,74
2022-05-30,"South Africa",1774,4
2022-05-30,"Spain",0,0
2022-05-30,"Turkey",0,0
2022-05-30,"Ukraine",0,0
2022-05-30,"United Kingdom",4988,34
2022-05-30,"United States",36051,87
2022-05-31,"Argentina",0,0
2022-05-31,"Brazil",8195,62
2022-05-31,"Colombia",0,0
2022-05-31,"France",0,0
2022-05-31,"Germany",0,0
2022-05-31,"India",2338,19
2022-05-31,"Indonesia",340,5
2022-05-31,"Iran",240,2
2022-05-31,"Italy",7846,62
2022-05-31,"Mexico",876,3
2022-05-31,"Peru",517,11
2022-05-31,"Poland",346,7
2022-05-31,"Russia",3526,88
2022-05-31,"South Africa",1004,16
2022-05-31,"Spain",0,0
2022-05-31,"Turkey",0,0
2022-05-31,"Ukraine",0,0
2022-05-31,"United Kingdom",5680,30
2022-05-31,"United States",35465,58
2022-06-01,"Argentina",0,0
2022-06-01,"Brazil",24082,63
2022-06-01,"Colombia",0,0
2022-06-01,"France",0,0
2022-06-01,"Germany",0,0
2022-06-01,"India",2745,6
2022-06-01,"Indonesia",368,3
2022-06-01,"Iran",232,5
2022-06-01,"Italy",24687,66
2022-06-01,"Mexico",3470,6
2022-06-01,"Peru",296,13
2022-06-01,"Poland",256,7
2022-06-01,"Russia",4151,83
2022-06-01,"South Africa",2806,28
2022-06-01,"Spain",0,0
2022-06-01,"Turkey",0,0
2022-06-01,"Ukraine",0,0
2022-06-01,"United Kingdom",7115,51
2022-06-01,"United States",55525,78
2022-06-02,"Argentina",0,0
2022-06-02,"Brazil",41377,160
2022-06-02,"Colombia",0,0
2022-06-02,"France",0,0
2022-06-02,"Germany",0,0
2022-06-02,"India",3712,5
2022-06-02,"Indonesia",304,6
2022-06-02,"Iran",234,3
2022-06-02,"Italy",18822,59
2022-06-02,"Mexico",3461,7
2022-06-02,"Peru",1177,19
2022-06-02,"Poland",220,7
2022-06-02,"Russia",4262,85
2022-06-02,"South Africa",2647,29
2022-06-02,"Spain",0,0
2022-06-02,"Turkey",0,0
2022-06-02,"Ukraine",0,0
2022-06-02,"United Kingdom",7093,50
2022-06-02,"United States",155982,366
2022-06-03,"Argentina",0,0
2022-06-03,"Brazil",40979,125
2022-06-03,"Colombia",0,0
2022-06-03,"France",0,0
2022-06-03,"Germany",0,0
2022-06-03,"India",4041,10
2022-06-03,"Indonesia",372,4
2022-06-03,"Iran",175,0
2022-06-03,"Italy",17718,79
2022-06-03,"Mexico",3665,3
2022-06-03,"Peru",0,0
2022-06-03,"Poland",236,4
2022-06-03,"Russia",4188,78
2022-06-03,"South Africa",2970,31
2022-06-03,"Spain",0,0
2022-06-03,"Turkey",0,0
2022-06-03,"Ukraine",0,0
2022-06-03,"United Kingdom",7011,25
2022-06-03,"United States",140951,575
2022-06-04,"Argentina",0,0
2022-06-04,"Brazil",41273,127
2022-06-04,"Colombia",5650,13
2022-06-04,"France",0,0
2022-06-04,"Germany",0,0
2022-06-04,"India",3962,26
2022-06-04,"Indonesia",395,6
2022-06-04,"Iran",171,3
2022-06-04,"Italy",9692,40
2022-06-04,"Mexico",3478,4
2022-06-04,"Peru",1080,22
2022-06-04,"Poland",254,11
2022-06-04,"Russia",4101,82
2022-06-04,"South Africa",2028,35
2022-06-04,"Spain",0,0
2022-06-04,"Turkey",0,0
2022-06-04,"Ukraine",0,0
2022-06-04,"United Kingdom",6209,47
2022-06-04,"United States",111559,354
2022-06-05,"Argentina",46045,84
2022-06-05,"Brazil",36189,43
2022-06-05,"Colombia",0,0
2022-06-05,"France",148073,329
2022-06-05,"Germany",245141,223
2022-06-05,"India",4270,15
2022-06-05,"Indonesia",388,5
2022-06-05,"Iran",64,7
2022-06-05,"Italy",22809,47
2022-06-05,"Mexico",3676,8
2022-06-05,"Peru",799,1
2022-06-05,"Poland",62,0
2022-06-05,"Russia",3786,75
2022-06-05,"South Africa",1656,28
2022-06-05,"Spain",77617,442
2022-06-05,"Turkey",7320,18
2022-06-05,"Ukraine",1600,35
2022-06-05,"United Kingdom",6635,28
2022-06-05,"United States",140094,461
2022-06-06,"Argentina",0,0
2022-06-06,"Brazil",15590,26
2022-06-06,"Colombia",0,0
2022-06-06,"France",0,0
2022-06-06,"Germany",0,0
2022-06-06,"India",4518,9
2022-06-06,"Indonesia",342,7
2022-06-06,"Iran",53,3
2022-06-06,"Italy",15522,27
2022-06-06,"Mexico",1559,5
2022-06-06,"Peru",853,20
2022-06-06,"Poland",53,0
2022-06-06,"Russia",3349,64
2022-06-06,"South Africa",1127,4
2022-06-06,"Spain",0,0
2022-06-06,"Turkey",0,0
2022-06-06,"Ukraine",0,0
2022-06-06,"United Kingdom",7492,38
2022-06-06,"United States",47471,87
2022-06-07,"Argentina",0,0
2022-06-07,"Brazil",6266,8
2022-06-07,"Colombia",0,0
2022-06-07,"France",0,0
2022-06-07,"Germany",0,0
2022-06-07,"India",3714,7
2022-06-07,"Indonesia",518,2
2022-06-07,"Iran",59,1
2022-06-07,"Italy",8616,70
2022-06-07,"Mexico",1356,5
2022-06-07,"Peru",1125,11
2022-06-07,"Poland",339,6
2022-06-07,"Russia",3259,73
2022-06-07,"South Africa",726,33
2022-06-07,"Spain",0,0
2022-06-07,"Turkey",0,0
2022-06-07,"Ukraine",0,0
2022-06-07,"United Kingdom",9815,30
2022-06-07,"United States",43315,127
2022-06-08,"Argentina",0,0
2022-06-08,"Brazil",35783,36
2022-06-08,"Colombia",0,0
2022-06-08,"France",0,0
2022-06-08,"Germany",0,0
2022-06-08,"India",5233,7
2022-06-08,"Indonesia",520,4
2022-06-08,"Iran",139,7
2022-06-08,"Italy",28547,70
2022-06-08,"Mexico",6200,5
2022-06-08,"Peru",386,10
2022-06-08,"Poland",204,7
2022-06-08,"Russia",3646,79
